user,名称,粉丝,关注,合并标签
https://weibo.com/u/1802535187, 胖大乖儿 ,7.3万,455.0,"['V指数 数码 57.67分', '视频号数码榜第146名', '昨日发博7，阅读数10万+，互动数372', '获赞赏次数15']"
https://weibo.com/u/1802989171, TEDxShanghai ,6783,192.0,['视频累计播放量3529']
https://weibo.com/u/1803310643, 守望好莱坞 ,1262.6万,192.0,"['热门电影博主 数据飙升', '昨日发博22，阅读数100万+，互动数1.5万', '视频累计播放量29.62亿']"
https://weibo.com/u/1803764041, 主线N ,5094,1591.0,['视频累计播放量33.3万']
https://weibo.com/u/1803983793, dw丶琉璃小熊 ,1.9万,1538.0,"['视频累计播放量24.6万', '微博剪辑视频博主']"
https://weibo.com/u/1805685140, 安徽网 ,123.1万,1849.0,"['昨日发博13，阅读数1万+，互动数71', '视频累计播放量327.6万']"
https://weibo.com/u/1806128454, 凤凰网视频 ,1486万,2909.0,"['昨日发博10，阅读数100万+，互动数3.5万', '获赞赏次数346', '视频累计播放量34.75亿']"
https://weibo.com/u/1806686502, 苏州公安 ,160.9万,1800.0,['视频累计播放量1.76亿']
https://weibo.com/u/1807019022, 名之成 ,2.4万,18453.0,"['昨日发博2，阅读数1000+，互动数2', '视频累计播放量9268']"
https://weibo.com/u/1807436544, 老马自奋蹄 ,112.1万,1335.0,"['V指数 互联网 69.98分', '热门互联网博主 数据飙升', '视频号知识榜第20名', '昨日发博20，阅读数100万+，互动数2107', '互联网科技博主']"
https://weibo.com/u/1809096152, 云朵的妈妈 ,92.6万,653.0,"['美妆领域 阅读数飙升', '昨日发博4，阅读数10万+，互动数437', '南宁24小时微博榜第70名', '获赞赏次数11', '视频累计播放量1280.6万', '时尚博主']"
https://weibo.com/u/1810465684, 网上解放碑-李滨虹 ,19.8万,2991.0,"['昨日阅读数小于1000', '视频累计播放量91.9万']"
https://weibo.com/u/1811363633, 李莎旻子Leo ,506.9万,1768.0,"['V指数 文娱 65.81分', '昨日阅读人数10万+', '本月互动人数13万', '近30天视频播放量324.1万']"
https://weibo.com/u/1812690611, 娱乐小哥余欢水 ,370.3万,747.0,"['V指数 电视剧 64.70分', '电视剧领域 阅读数飙升', '昨日发博1，阅读数1万+，互动数4032', '超话 白银1级', '获赞赏次数23', '视频累计播放量2.32亿', '电视剧博主']"
https://weibo.com/u/1815207383, 法治周末 ,89.6万,378.0,"['昨日发博1，阅读数1万+，互动数8', '视频累计播放量195万']"
https://weibo.com/u/1815223775, 娱乐西瓜酱 ,48.8万,132.0,"['获赞赏次数5', '视频累计播放量5366.2万']"
https://weibo.com/u/1816750115, 大爆君 ,949.3万,229.0,"['热门搞笑幽默博主 数据飙升', '视频号搞笑幽默榜第48名', '昨日发博7，阅读数100万+，互动数1650', '获赞赏次数170', '微博译制视频博主']"
https://weibo.com/u/1817462514, 昆明检察 ,5.9万,47.0,['视频累计播放量64.1万']
https://weibo.com/u/1818726140, toochristey ,1179,98.0,['视频累计播放量4.6万']
https://weibo.com/u/1818950785, 图文说车 ,419.6万,6.0,"['昨日发博165，阅读数10万+，互动数42', '视频累计播放量1.54亿']"
https://weibo.com/u/1821563313, 卢山说AI精进 ,4530,86.0,"['V指数 互联网 52.20分', '视频累计播放量7.8万', '微博原创视频博主', '互联网科技博主']"
https://weibo.com/u/1821588405, 平安西山 ,7307,1547.0,['视频累计播放量4万']
https://weibo.com/u/1822372033, 进击的大张伟 ,2031,2636.0,"['V指数 汽车 57.37分', '视频累计播放量43.5万']"
https://weibo.com/u/1823630913, C科技 ,259.8万,3985.0,"['V指数 数码 85.50分', '热门数码博主 数据飙升', '视频号数码榜第16名', '昨日发博12，阅读数100万+，互动数1.4万', '获赞赏次数1395', '微博原创视频博主', '数码博主']"
https://weibo.com/u/1824868164, 科技头条榜 ,208.7万,180.0,['视频累计播放量117.3万']
https://weibo.com/u/1825048065, 多点看法 ,99.9万,312.0,['视频累计播放量1644.1万']
https://weibo.com/u/1826017320, IT之家 ,616.4万,744.0,"['热门互联网博主 数据飙升', '昨日发博80，阅读数100万+，互动数947', '获赞赏次数19', '视频累计播放量1343.3万']"
https://weibo.com/u/1827022915, 木M点点 ,87.6万,316.0,"['V指数 娱评 82.43分', '热门娱乐博主 数据飙升', '视频号娱乐明星榜第130名', '昨日发博39，阅读数100万+，互动数1.0万', '获赞赏次数71', '微博原创视频博主']"
https://weibo.com/u/1827305564, 熊俊-武汉协和 ,33.7万,108.0,"['V指数 健康 50.29分', '昨日阅读数1000+，互动数1', '获赞赏次数3', '视频累计播放量153万']"
https://weibo.com/u/1827578857, 河南大学 ,54.7万,730.0,"['校园领域 互动数飙升', '昨日发博16，阅读数10万+，互动数603', '视频累计播放量1594.6万']"
https://weibo.com/u/1830380301, 汴人郭威 ,147.2万,1377.0,"['V指数 时事 70.66分', '昨日发博51，阅读数100万+，互动数8733', '获赞赏次数22', '视频累计播放量608.5万']"
https://weibo.com/u/1830516311, 龙星镖局 ,14.1万,375.0,"['昨日阅读数1万+，互动数35', '视频累计播放量56.5万']"
https://weibo.com/u/1830679800, 广东卫视 ,422.5万,322.0,"['热门综艺博主 数据飙升', '昨日发博14，阅读数10万+，互动数5768', '视频累计播放量3.1亿']"
https://weibo.com/u/1830834613, 徐德智在UN ,179.8万,553.0,"['V指数 时事 74.22分', '热门社会时事博主 数据飙升', '视频号社会热点榜第58名', '昨日发博9，阅读数100万+，互动数9071']"
https://weibo.com/u/1831015780, 大道至简之齐鲁剑客 ,3.1万,164.0,['视频累计播放量175']
https://weibo.com/u/1831948593, 噬元兽2019 ,303,591.0,[nan]
https://weibo.com/u/1832487154, 新华财经官方微博 ,131.1万,119.0,"['昨日发博1，阅读数10万+，互动数52', '视频累计播放量8494.9万']"
https://weibo.com/u/1833535585, 智玩TOP ,27.6万,542.0,"['V指数 数码 56.59分', '昨日发博5，阅读数10万+，互动数2009', '珠海24小时微博榜第47名', '视频累计播放量154.6万', '头条文章作者']"
https://weibo.com/u/1838636863, 林深时_见小鹿 ,57,132.0,['视频累计播放量660']
https://weibo.com/u/1838672663, 华夏时报 ,430.1万,1127.0,"['昨日发博126，阅读数10万+，互动数123', '获赞赏次数16', '视频累计播放量2263.7万']"
https://weibo.com/u/1839681925, 枣庄公安 ,98.3万,1694.0,['视频累计播放量99.1万']
https://weibo.com/u/1840086231, 互联王朝 ,678,1206.0,['视频累计播放量6871']
https://weibo.com/u/1841515393, 张艺谋贴吧官博 ,9.9万,665.0,"['昨日发博1，阅读数1万+，互动数65', '获赞赏次数18', '视频累计播放量517.4万']"
https://weibo.com/u/1841585294, 交易者豪哥 ,1.1万,59.0,[nan]
https://weibo.com/u/1841979313, 博金论市 ,7,31.0,[nan]
https://weibo.com/u/1842606855, 深圳卫视正午看天下 ,90.3万,374.0,"['昨日发博9，阅读数1万+，互动数8', '视频累计播放量1.29亿']"
https://weibo.com/u/1842779653, 妮妮碎念 ,42万,1144.0,"['昨日阅读数1000+，互动数2', '视频累计播放量197.5万']"
https://weibo.com/u/1843170992, 人才76116 ,118.1万,199.0,"['V指数 时事 77.62分', '昨日发博4，阅读数10万+，互动数552', '视频累计播放量2.25亿']"
https://weibo.com/u/1845864154, 看看新闻KNEWS ,1574.2万,1091.0,"['昨日发博68，阅读数100万+，互动数1.1万', '获赞赏次数217', '视频累计播放量142.98亿']"
https://weibo.com/u/1845958803, 科技种草君 ,22.1万,55.0,"['V指数 互联网 53.22分', '视频号知识榜第73名', '昨日阅读数1000+，互动数509']"
https://weibo.com/u/1846713837, 七色的偽物人形 ,19.3万,2797.0,"['V指数 动漫 60.52分', '昨日发博15，阅读数10万+，互动数383', '获赞赏次数22', '视频累计播放量1.34亿', '动漫博主']"
https://weibo.com/u/1847123567, 香港商報 ,191.7万,411.0,"['昨日发博69，阅读数100万+，互动数2697', '视频累计播放量2.13亿']"
https://weibo.com/u/1847300633, 犇犇车道 ,333.9万,2525.0,"['昨日发博191，阅读数10万+，互动数123', '视频累计播放量6.23亿']"
https://weibo.com/u/1847582585, 都市快报 ,1247.2万,1716.0,"['昨日发博16，阅读数100万+，互动数4.5万', '获赞赏次数284', '视频累计播放量18.36亿']"
https://weibo.com/u/1848939025, 我是老莱 ,24.3万,712.0,"['V指数 数码 68.03分', '昨日发博15，阅读数10万+，互动数674', '获赞赏次数20', '视频累计播放量1379.1万', '数码博主']"
https://weibo.com/u/1850685173, 找乐工 ,41.3万,528.0,"['昨日发博24，阅读数10万+，互动数2567', '获赞赏次数5', '视频累计播放量8.44亿']"
https://weibo.com/u/1851609731, 泉水清的微博 ,1779,428.0,['视频累计播放量97']
https://weibo.com/u/1851888853, 陈折折 ,12.6万,300.0,"['V指数 动漫 73.64分', '昨日发博8，阅读数10万+，互动数8412', '获赞赏次数19', '视频累计播放量47.1万']"
https://weibo.com/u/1852160001, 玄牧一灯 ,501,404.0,[nan]
https://weibo.com/u/1852893050, 中国教育电视台 ,136万,960.0,"['教育领域 阅读数飙升', '昨日发博42，阅读数10万+，互动数935', '获赞赏次数12', '视频累计播放量1.4亿']"
https://weibo.com/u/1854070075, 深海一万米 ,122.9万,4701.0,"['V指数 军事 68.00分', '热门军事博主 数据飙升', '昨日发博83，阅读数100万+，互动数401', '获赞赏次数69', '视频累计播放量2963.5万', '军事博主', '头条文章作者']"
https://weibo.com/u/1854368294, 投行泰山 ,57.4万,11.0,"['V指数 财经 69.34分', '热门财经博主 数据飙升', '昨日发博32，阅读数10万+，互动数1702', '获赞赏次数90', '视频累计播放量1305.2万']"
https://weibo.com/u/1854441660, 徐家川 ,14.4万,131.0,"['V指数 财经 53.40分', '昨日发博6，阅读数1万+，互动数95', '获赞赏次数209', '视频累计播放量2.6万', '财经博主']"
https://weibo.com/u/1854752874, 奶茶星人泡个剧 ,757.1万,1346.0,"['综艺节目领域 互动数飙升', '昨日发博1，阅读数1万+，互动数5814', '获赞赏次数5', '视频累计播放量3.91亿', '综艺博主']"
https://weibo.com/u/1856346342, 阳光Stivin ,837,1782.0,['视频累计播放量4956']
https://weibo.com/u/1856404484, 凤凰网科技 ,448.8万,1517.0,"['热门互联网博主 数据飙升', '昨日发博25，阅读数100万+，互动数998', '获赞赏次数107', '视频累计播放量5.32亿']"
https://weibo.com/u/1856812702, 我是条友君君 ,124,373.0,['视频累计播放量2952']
https://weibo.com/u/1859429460, Ai云-随缘 ,334,743.0,['视频累计播放量4495']
https://weibo.com/u/1860262260, 佛山电视台 ,76.9万,266.0,"['昨日发博19，阅读数10万+，互动数1215', '视频累计播放量5164.5万']"
https://weibo.com/u/1861717962, 阿--PO ,604,944.0,[nan]
https://weibo.com/u/1862172703, 集微网官方微博 ,503.7万,215.0,"['热门互联网博主 数据飙升', '昨日发博79，阅读数10万+，互动数212', '视频累计播放量444.6万']"
https://weibo.com/u/1862341194, 阿Moon的世界 ,1217,39.0,['视频累计播放量231']
https://weibo.com/u/1863275165, 机智猫 ,52.6万,1691.0,"['V指数 数码 74.98分', '视频号数码榜第95名', '昨日发博4，阅读数10万+，互动数447', '获赞赏次数26', '数码博主']"
https://weibo.com/u/1863292633, 中国电子报社 ,46.3万,895.0,"['昨日发博3，阅读数1000+，互动数9', '视频累计播放量61.1万']"
https://weibo.com/u/1863306411, 长盛基金 ,99.8万,908.0,['视频累计播放量8611']
https://weibo.com/u/1863665635, 青衿之志1990 ,986,3264.0,[nan]
https://weibo.com/u/1864991342, 国事家事D ,454,299.0,['视频累计播放量122']
https://weibo.com/u/1865936993, 墨者几何 ,16.1万,228.0,"['V指数 读书 70.50分', '昨日发博9，阅读数10万+，互动数2096', '获赞赏次数37', '视频累计播放量110.7万']"
https://weibo.com/u/1866811041, 小乔香恋 ,3.7万,100.0,"['美妆萌新作者', '昨日发博3，阅读数1000+', '视频累计播放量14.7万']"
https://weibo.com/u/1867072090, D姑娘早安 ,166万,458.0,"['昨日发博1，阅读数1万+，互动数121', '获赞赏次数70', '视频累计播放量4899.2万']"
https://weibo.com/u/1867373653, 量化魔法师 ,1010,966.0,[nan]
https://weibo.com/u/1867571077, 听中国 ,582.5万,903.0,"['昨日发博30，阅读数10万+，互动数1034', '视频累计播放量7497万']"
https://weibo.com/u/1870315954, 纽约一个雨天 ,12,5.0,['视频累计播放量1146']
https://weibo.com/u/1871474290, Transformer-周 ,2185,162.0,['视频累计播放量408']
https://weibo.com/u/1872419835, 传媒老贾 ,1.5万,2450.0,"['昨日阅读数小于1000', '视频累计播放量4.8万']"
https://weibo.com/u/1874261175, 香港大学官方微博 ,29.6万,855.0,"['昨日阅读数1万+，互动数6', '视频累计播放量374万']"
https://weibo.com/u/1874271142, 烟台广播电视台 ,27.3万,692.0,"['昨日发博62，阅读数100万+，互动数4103', '视频累计播放量7.82亿']"
https://weibo.com/u/1874361623, 韩东言 ,232.3万,4815.0,"['V指数 时事 69.20分', '视频号社会热点榜第135名', '昨日发博40，阅读数100万+，互动数1.1万', '获赞赏次数377']"
https://weibo.com/u/1875034341, 华尔街见闻APP ,404.1万,658.0,"['昨日发博18，阅读数100万+，互动数1150', '视频累计播放量5592.7万']"
https://weibo.com/u/1875770855, 拖火箭的不锈钢皮卡 ,192,317.0,['视频累计播放量14.8万']
https://weibo.com/u/1877422392, 易呼通刘骏 ,1.1万,457.0,"['V指数 互联网 51.58分', '昨日发博42，阅读数1万+，互动数73', '视频累计播放量201.5万', '互联网科技博主']"
https://weibo.com/u/1878690067, 王若实ROCK ,4.2万,125.0,['视频累计播放量7.7万']
https://weibo.com/u/1878726905, 动点科技 ,50万,484.0,"['昨日阅读数1000+，互动数2', '视频累计播放量14.9万']"
https://weibo.com/u/1880087643, 北京新闻广播 ,206.4万,576.0,"['昨日发博36，阅读数10万+，互动数273', '获赞赏次数12', '视频累计播放量6845.4万']"
https://weibo.com/u/1880647562, 长征后卫薛伯陵 ,895.2万,3717.0,"['V指数 军事 78.70分', '热门军事博主 数据飙升', '视频号社会热点榜第81名', '昨日发博27，阅读数100万+，互动数2476', '获赞赏次数205', '头条文章作者']"
https://weibo.com/u/1880927244, 威锋网 ,502.9万,718.0,"['热门互联网博主 数据飙升', '昨日发博2，阅读数10万+，互动数45', '获赞赏次数30', '视频累计播放量1638.1万']"
https://weibo.com/u/1882475282, 微型计算机官方微博 ,221.7万,266.0,"['昨日发博3，阅读数1万+，互动数16', '获赞赏次数4', '视频累计播放量515.7万']"
https://weibo.com/u/1883075502, 打短超前点播妙音 ,1.5万,615.0,['视频累计播放量6.9万']
https://weibo.com/u/1883240380, 江苏商报 ,23.5万,410.0,"['昨日发博1，阅读数1000+', '视频累计播放量125万']"
https://weibo.com/u/1883679312, 电动Emma ,114.5万,1179.0,"['昨日阅读数1000+，互动数2', '获赞赏次数181', '视频累计播放量1983.1万']"
https://weibo.com/u/1885454921, 蓝鲸新闻 ,500.9万,2640.0,"['昨日发博13，阅读数100万+，互动数1227', '获赞赏次数35', '视频累计播放量1.61亿']"
https://weibo.com/u/1885770020, 上海都市频道 ,25.1万,52.0,"['昨日阅读数小于1000', '视频累计播放量10万']"
https://weibo.com/u/1886305985, 中方信富朱新宝 ,10.3万,828.0,"['V指数 财经 54.02分', '昨日发博23，阅读数1万+，互动数186', '获赞赏次数24', '视频累计播放量51.9万']"
https://weibo.com/u/1887344341, 观察者网 ,1996.2万,1278.0,"['昨日发博84，阅读数100万+，互动数6.9万', '获赞赏次数3298', '视频累计播放量32.1亿']"
https://weibo.com/u/1887790981, 广州日报 ,2000.4万,3942.0,"['昨日发博41，阅读数100万+，互动数9901', '视频累计播放量33.45亿']"
